02/20/1986,JNJ,48.13,TEST1
02/20/1986,MRK,150.38,TEST1
02/20/1986,PFE,52.0,TEST1
02/20/1986,T,87.12,TEST1
02/20/1986,VZ,112.0,TEST1
02/20/1986,WMT,32.0,TEST1
02/20/1986,IBM,159.13,TEST1
02/21/1986,C,76.5,TEST1
02/21/1986,GE,78.0,TEST1
02/21/1986,HD,14.75,TEST1
02/21/1986,IBM,159.75,TEST1
02/21/1986,JNJ,49.0,TEST1
02/21/1986,MRK,152.5,TEST1
02/21/1986,PFE,52.13,TEST1
02/21/1986,T,88.12,TEST1
02/21/1986,VZ,113.87,TEST1
02/21/1986,WMT,32.38,TEST1
02/21/1986,IBM,159.75,TEST1
02/24/1986,C,76.37,TEST1
02/24/1986,GE,77.25,TEST1
02/24/1986,HD,14.63,TEST1
02/24/1986,IBM,158.88,TEST1
02/24/1986,JNJ,49.75,TEST1
02/24/1986,MRK,151.25,TEST1
02/24/1986,PFE,52.75,TEST1
02/24/1986,T,88.62,TEST1
02/24/1986,VZ,113.37,TEST1
02/24/1986,WMT,32.75,TEST1
02/24/1986,IBM,158.88,TEST1
02/25/1986,C,75.37,TEST1
02/25/1986,GE,75.5,TEST1
02/25/1986,HD,14.63,TEST1
02/25/1986,IBM,157.5,TEST1
02/25/1986,JNJ,49.38,TEST1
02/25/1986,MRK,150.75,TEST1
02/25/1986,PFE,52.38,TEST1
02/25/1986,T,87.25,TEST1
02/25/1986,VZ,113.0,TEST1
02/25/1986,WMT,32.75,TEST1
02/25/1986,IBM,157.5,TEST1
02/26/1986,C,74.5,TEST1
02/26/1986,GE,75.5,TEST1
02/26/1986,HD,14.25,TEST1
02/26/1986,IBM,158.25,TEST1
02/26/1986,JNJ,48.5,TEST1
02/26/1986,MRK,150.63,TEST1
02/26/1986,PFE,51.63,TEST1
02/26/1986,T,87.5,TEST1
02/26/1986,VZ,113.0,TEST1
02/26/1986,WMT,32.63,TEST1
02/26/1986,IBM,158.25,TEST1
02/27/1986,C,74.5,TEST1
02/27/1986,GE,77.87,TEST1
02/27/1986,HD,14.88,TEST1
02/27/1986,IBM,155.88,TEST1
02/27/1986,JNJ,49.5,TEST1
02/27/1986,MRK,152.5,TEST1
02/27/1986,PFE,52.25,TEST1
02/27/1986,T,87.75,TEST1
02/27/1986,VZ,114.25,TEST1
02/27/1986,WMT,33.5,TEST1
02/27/1986,IBM,155.88,TEST1
02/28/1986,C,77.0,TEST1
02/28/1986,GE,77.5,TEST1
02/28/1986,HD,14.5,TEST1
02/28/1986,IBM,150.88,TEST1
02/28/1986,JNJ,49.75,TEST1
02/28/1986,MRK,150.63,TEST1
02/28/1986,PFE,55.38,TEST1
02/28/1986,T,88.25,TEST1
02/28/1986,VZ,114.75,TEST1
02/28/1986,WMT,34.0,TEST1
02/28/1986,IBM,150.88,TEST1
03/03/1986,C,77.0,TEST1
03/03/1986,GE,76.62,TEST1
03/03/1986,HD,14.5,TEST1
03/03/1986,IBM,151.25,TEST1
03/03/1986,JNJ,49.5,TEST1
03/03/1986,MRK,149.25,TEST1
03/03/1986,PFE,55.0,TEST1
03/03/1986,T,88.5,TEST1
03/03/1986,VZ,115.25,TEST1
03/03/1986,WMT,34.25,TEST1
03/03/1986,IBM,151.25,TEST1
03/04/1986,C,76.0,TEST1
03/04/1986,GE,75.25,TEST1
03/04/1986,HD,14.63,TEST1
03/04/1986,IBM,149.75,TEST1
03/04/1986,JNJ,49.5,TEST1
03/04/1986,MRK,148.5,TEST1
03/04/1986,PFE,54.25,TEST1
03/04/1986,T,89.5,TEST1
03/04/1986,VZ,115.0,TEST1
03/04/1986,WMT,35.13,TEST1
03/04/1986,IBM,149.75,TEST1
03/05/1986,C,75.25,TEST1
03/05/1986,GE,75.12,TEST1
03/05/1986,HD,14.25,TEST1
03/05/1986,IBM,148.38,TEST1
03/05/1986,JNJ,49.13,TEST1
03/05/1986,MRK,146.88,TEST1
03/05/1986,PFE,52.75,TEST1
03/05/1986,T,90.0,TEST1
03/05/1986,VZ,115.75,TEST1
03/05/1986,WMT,36.13,TEST1
03/05/1986,IBM,148.38,TEST1
03/06/1986,C,76.0,TEST1
03/06/1986,GE,75.12,TEST1
03/06/1986,HD,15.13,TEST1
03/06/1986,IBM,146.75,TEST1
03/06/1986,JNJ,49.13,TEST1
03/06/1986,MRK,147.5,TEST1
03/06/1986,PFE,53.13,TEST1
03/06/1986,T,91.25,TEST1
03/06/1986,VZ,116.37,TEST1
03/06/1986,WMT,36.0,TEST1
03/06/1986,IBM,146.75,TEST1
03/07/1986,C,76.0,TEST1
03/07/1986,GE,74.25,TEST1
03/07/1986,HD,16.25,TEST1
03/07/1986,IBM,146.0,TEST1
03/07/1986,JNJ,49.63,TEST1
03/07/1986,MRK,150.75,TEST1
03/07/1986,PFE,54.0,TEST1
03/07/1986,T,93.25,TEST1
03/07/1986,VZ,117.25,TEST1
03/07/1986,WMT,36.38,TEST1
03/07/1986,IBM,146.0,TEST1
03/10/1986,C,76.5,TEST1
03/10/1986,GE,74.75,TEST1
03/10/1986,HD,16.62,TEST1
03/10/1986,IBM,148.5,TEST1
03/10/1986,JNJ,50.25,TEST1
